,Cash,Position,pnl,g_sl,g_tp,close,amount,multiplier,no_trades,no_wins
498,-4.86,0.0,-104.86,88.65,111.98,109.42,93.32,1.07,1.0,0.0
499,-4.86,0.0,-104.86,88.65,111.98,109.27,93.32,1.07,1.0,0.0
500,-4.86,0.0,-104.86,88.65,111.98,109.1,93.32,1.07,1.0,0.0
501,-4.86,0.0,-104.86,88.65,111.98,108.97,93.32,1.07,1.0,0.0
502,-4.86,0.0,-104.86,88.65,111.98,109.6,93.32,1.07,1.0,0.0
503,-4.86,0.0,-104.86,88.65,111.98,109.87,93.32,1.07,1.0,0.0
504,-4.86,0.0,-104.86,88.65,111.98,109.84,93.32,1.07,1.0,0.0
505,-4.86,0.0,-104.86,88.65,111.98,110.18,93.32,1.07,1.0,0.0
506,-4.86,0.0,-104.86,88.65,111.98,110.93,93.32,1.07,1.0,0.0
507,114.97,0.0,14.97,0.0,0.0,112.68,0.0,0.0,2.0,1.0
508,114.97,0.0,14.97,0.0,0.0,113.58,0.0,0.0,2.0,1.0
509,114.97,0.0,14.97,0.0,0.0,113.57,0.0,0.0,2.0,1.0
510,114.97,0.0,14.97,0.0,0.0,113.32,0.0,0.0,2.0,1.0
511,114.97,0.0,14.97,0.0,0.0,113.51,0.0,0.0,2.0,1.0
512,114.97,0.0,14.97,0.0,0.0,112.91,0.0,0.0,2.0,1.0
513,114.97,0.0,14.97,0.0,0.0,112.77,0.0,0.0,2.0,1.0
514,114.97,0.0,14.97,0.0,0.0,112.48,0.0,0.0,2.0,1.0
515,114.97,0.0,14.97,0.0,0.0,112.08,0.0,0.0,2.0,1.0
516,114.97,0.0,14.97,0.0,0.0,112.75,0.0,0.0,2.0,1.0
517,114.97,0.0,14.97,0.0,0.0,112.69,0.0,0.0,2.0,1.0
518,114.97,0.0,14.97,0.0,0.0,112.22,0.0,0.0,2.0,1.0
519,114.97,0.0,14.97,0.0,0.0,112.88,0.0,0.0,2.0,1.0
520,114.97,0.0,14.97,0.0,0.0,112.74,0.0,0.0,2.0,1.0
521,114.97,0.0,14.97,0.0,0.0,113.72,0.0,0.0,2.0,1.0
522,114.97,0.0,14.97,0.0,0.0,114.67,0.0,0.0,2.0,1.0
523,114.97,0.0,14.97,0.0,0.0,114.37,0.0,0.0,2.0,1.0
524,114.97,0.0,14.97,0.0,0.0,114.23,0.0,0.0,2.0,1.0
525,114.97,0.0,14.97,0.0,0.0,113.56,0.0,0.0,2.0,1.0
526,114.97,0.0,14.97,0.0,0.0,114.44,0.0,0.0,2.0,1.0
527,114.97,0.0,14.97,0.0,0.0,113.83,0.0,0.0,2.0,1.0
528,114.97,0.0,14.97,0.0,0.0,113.59,0.0,0.0,2.0,1.0
529,114.97,0.0,14.97,0.0,0.0,112.85,0.0,0.0,2.0,1.0
530,114.97,0.0,14.97,0.0,0.0,112.64,0.0,0.0,2.0,1.0
531,114.97,0.0,14.97,0.0,0.0,112.16,0.0,0.0,2.0,1.0
532,114.97,0.0,14.97,0.0,0.0,112.69,0.0,0.0,2.0,1.0
533,114.97,0.0,14.97,0.0,0.0,113.35,0.0,0.0,2.0,1.0
534,114.97,0.0,14.97,0.0,0.0,112.9,0.0,0.0,2.0,1.0
535,114.97,0.0,14.97,0.0,0.0,113.06,0.0,0.0,2.0,1.0
536,114.97,0.0,14.97,0.0,0.0,112.69,0.0,0.0,2.0,1.0
537,114.97,0.0,14.97,0.0,0.0,112.78,0.0,0.0,2.0,1.0
538,114.97,0.0,14.97,0.0,0.0,114.49,0.0,0.0,2.0,1.0
539,114.97,0.0,14.97,0.0,0.0,114.76,0.0,0.0,2.0,1.0
540,114.97,0.0,14.97,0.0,0.0,115.77,0.0,0.0,2.0,1.0
541,114.97,0.0,14.97,0.0,0.0,115.73,0.0,0.0,2.0,1.0
542,114.97,0.0,14.97,0.0,0.0,115.8,0.0,0.0,2.0,1.0
543,114.97,0.0,14.97,0.0,0.0,117.0,0.0,0.0,2.0,1.0
544,114.97,0.0,14.97,0.0,0.0,117.01,0.0,0.0,2.0,1.0
545,114.97,0.0,14.97,0.0,0.0,116.79,0.0,0.0,2.0,1.0
546,114.97,0.0,14.97,0.0,0.0,117.12,0.0,0.0,2.0,1.0
547,114.97,0.0,14.97,0.0,0.0,116.41,0.0,0.0,2.0,1.0
548,114.97,0.0,14.97,0.0,0.0,116.64,0.0,0.0,2.0,1.0
549,114.97,0.0,14.97,0.0,0.0,115.48,0.0,0.0,2.0,1.0
550,114.97,0.0,14.97,0.0,0.0,116.54,0.0,0.0,2.0,1.0
551,114.97,0.0,14.97,0.0,0.0,116.18,0.0,0.0,2.0,1.0
552,114.97,0.0,14.97,0.0,0.0,116.46,0.0,0.0,2.0,1.0
553,114.97,0.0,14.97,0.0,0.0,117.38,0.0,0.0,2.0,1.0
554,114.97,0.0,14.97,0.0,0.0,115.63,0.0,0.0,2.0,1.0
555,114.97,0.0,14.97,0.0,0.0,116.55,0.0,0.0,2.0,1.0
556,114.97,0.0,14.97,0.0,0.0,118.23,0.0,0.0,2.0,1.0
557,114.97,0.0,14.97,0.0,0.0,119.33,0.0,0.0,2.0,1.0
558,114.97,0.0,14.97,0.0,0.0,121.3,0.0,0.0,2.0,1.0
559,114.97,0.0,14.97,0.0,0.0,121.29,0.0,0.0,2.0,1.0
560,114.97,0.0,14.97,0.0,0.0,122.27,0.0,0.0,2.0,1.0
561,114.97,0.0,14.97,0.0,0.0,122.64,0.0,0.0,2.0,1.0
562,114.97,0.0,14.97,0.0,0.0,122.51,0.0,0.0,2.0,1.0
563,114.97,0.0,14.97,0.0,0.0,122.85,0.0,0.0,2.0,1.0
564,114.97,0.0,14.97,0.0,0.0,122.93,0.0,0.0,2.0,1.0
565,114.97,0.0,14.97,0.0,0.0,122.92,0.0,0.0,2.0,1.0
566,114.97,0.0,14.97,0.0,0.0,123.0,0.0,0.0,2.0,1.0
567,114.97,0.0,14.97,0.0,0.0,123.18,0.0,0.0,2.0,1.0
568,114.97,0.0,14.97,0.0,0.0,123.0,0.0,0.0,2.0,1.0
569,114.97,0.0,14.97,0.0,0.0,123.14,0.0,0.0,2.0,1.0
570,114.97,0.0,14.97,0.0,0.0,125.25,0.0,0.0,2.0,1.0
571,114.97,0.0,14.97,0.0,0.0,125.14,0.0,0.0,2.0,1.0
572,114.97,0.0,14.97,0.0,0.0,125.15,0.0,0.0,2.0,1.0
573,114.97,0.0,14.97,0.0,0.0,125.03,0.0,0.0,2.0,1.0
574,114.97,0.0,14.97,0.0,0.0,124.89,0.0,0.0,2.0,1.0
575,114.97,0.0,14.97,0.0,0.0,125.15,0.0,0.0,2.0,1.0
576,114.97,0.0,14.97,0.0,0.0,124.77,0.0,0.0,2.0,1.0
577,114.97,0.0,14.97,0.0,0.0,124.46,0.0,0.0,2.0,1.0
578,114.97,0.0,14.97,0.0,0.0,125.23,0.0,0.0,2.0,1.0
579,114.97,0.0,14.97,0.0,0.0,125.4,0.0,0.0,2.0,1.0
580,114.97,0.0,14.97,0.0,0.0,124.85,0.0,0.0,2.0,1.0
581,114.97,0.0,14.97,0.0,0.0,123.9,0.0,0.0,2.0,1.0
582,114.97,0.0,14.97,0.0,0.0,123.86,0.0,0.0,2.0,1.0
583,114.97,0.0,14.97,0.0,0.0,124.24,0.0,0.0,2.0,1.0
584,114.97,0.0,14.97,0.0,0.0,123.65,0.0,0.0,2.0,1.0
585,114.97,0.0,14.97,0.0,0.0,123.43,0.0,0.0,2.0,1.0
586,114.97,0.0,14.97,0.0,0.0,123.36,0.0,0.0,2.0,1.0
587,114.97,0.0,14.97,0.0,0.0,123.77,0.0,0.0,2.0,1.0
588,114.97,0.0,14.97,0.0,0.0,123.22,0.0,0.0,2.0,1.0
589,114.97,0.0,14.97,0.0,0.0,122.31,0.0,0.0,2.0,1.0
590,114.97,0.0,14.97,0.0,0.0,120.33,0.0,0.0,2.0,1.0
591,114.97,0.0,14.97,0.0,0.0,121.31,0.0,0.0,2.0,1.0
592,114.97,0.0,14.97,0.0,0.0,120.72,0.0,0.0,2.0,1.0
593,114.97,0.0,14.97,0.0,0.0,119.92,0.0,0.0,2.0,1.0
594,114.97,0.0,14.97,0.0,0.0,119.13,0.0,0.0,2.0,1.0
595,114.97,0.0,14.97,0.0,0.0,119.44,0.0,0.0,2.0,1.0
596,114.97,0.0,14.97,0.0,0.0,118.71,0.0,0.0,2.0,1.0
597,114.97,0.0,14.97,0.0,0.0,118.57,0.0,0.0,2.0,1.0
598,114.97,0.0,14.97,0.0,0.0,119.04,0.0,0.0,2.0,1.0
599,114.97,0.0,14.97,0.0,0.0,119.92,0.0,0.0,2.0,1.0
600,114.97,0.0,14.97,0.0,0.0,119.47,0.0,0.0,2.0,1.0
601,114.97,0.0,14.97,0.0,0.0,119.34,0.0,0.0,2.0,1.0
602,114.97,0.0,14.97,0.0,0.0,119.08,0.0,0.0,2.0,1.0
603,114.97,0.0,14.97,0.0,0.0,119.32,0.0,0.0,2.0,1.0
604,114.97,0.0,14.97,0.0,0.0,119.75,0.0,0.0,2.0,1.0
605,114.97,0.0,14.97,0.0,0.0,119.61,0.0,0.0,2.0,1.0
606,114.97,0.0,14.97,0.0,0.0,119.47,0.0,0.0,2.0,1.0
607,114.97,0.0,14.97,0.0,0.0,118.23,0.0,0.0,2.0,1.0
608,114.97,0.0,14.97,0.0,0.0,119.16,0.0,0.0,2.0,1.0
609,114.97,0.0,14.97,0.0,0.0,117.61,0.0,0.0,2.0,1.0
610,114.97,0.0,14.97,0.0,0.0,117.86,0.0,0.0,2.0,1.0
611,114.97,0.0,14.97,0.0,0.0,118.63,0.0,0.0,2.0,1.0
612,114.97,0.0,14.97,0.0,0.0,118.25,0.0,0.0,2.0,1.0
613,114.97,0.0,14.97,0.0,0.0,117.66,0.0,0.0,2.0,1.0
614,114.97,0.0,14.97,0.0,0.0,117.95,0.0,0.0,2.0,1.0
615,114.97,0.0,14.97,0.0,0.0,118.91,0.0,0.0,2.0,1.0
616,14.62,1.0,-85.38,113.49,143.35,119.46,119.46,0.84,2.0,1.0
617,14.62,0.0,-85.38,113.49,143.35,118.81,119.46,0.84,2.0,1.0
618,14.62,0.0,-85.38,113.49,143.35,117.78,119.46,0.84,2.0,1.0
619,14.62,0.0,-85.38,113.49,143.35,119.22,119.46,0.84,2.0,1.0
620,14.62,0.0,-85.38,113.49,143.35,119.39,119.46,0.84,2.0,1.0
621,14.62,0.0,-85.38,113.49,143.35,117.27,119.46,0.84,2.0,1.0
622,14.62,0.0,-85.38,113.49,143.35,118.13,119.46,0.84,2.0,1.0
623,14.62,0.0,-85.38,113.49,143.35,118.81,119.46,0.84,2.0,1.0
624,14.62,0.0,-85.38,113.49,143.35,118.82,119.46,0.84,2.0,1.0
625,14.62,0.0,-85.38,113.49,143.35,119.18,119.46,0.84,2.0,1.0
626,14.62,0.0,-85.38,113.49,143.35,118.75,119.46,0.84,2.0,1.0
627,14.62,0.0,-85.38,113.49,143.35,119.24,119.46,0.84,2.0,1.0
628,14.62,0.0,-85.38,113.49,143.35,119.8,119.46,0.84,2.0,1.0
629,14.62,0.0,-85.38,113.49,143.35,117.64,119.46,0.84,2.0,1.0
630,14.62,0.0,-85.38,113.49,143.35,117.97,119.46,0.84,2.0,1.0
631,14.62,0.0,-85.38,113.49,143.35,118.26,119.46,0.84,2.0,1.0
632,14.62,0.0,-85.38,113.49,143.35,117.56,119.46,0.84,2.0,1.0
633,14.62,0.0,-85.38,113.49,143.35,118.49,119.46,0.84,2.0,1.0
634,14.62,0.0,-85.38,113.49,143.35,115.41,119.46,0.84,2.0,1.0
635,14.62,0.0,-85.38,113.49,143.35,114.59,119.46,0.84,2.0,1.0
636,14.62,0.0,-85.38,113.49,143.35,114.87,119.46,0.84,2.0,1.0
637,109.95,0.0,9.95,0.0,0.0,113.44,0.0,0.0,3.0,1.0
638,109.95,0.0,9.95,0.0,0.0,113.61,0.0,0.0,3.0,1.0
639,109.95,0.0,9.95,0.0,0.0,113.96,0.0,0.0,3.0,1.0
640,109.95,0.0,9.95,0.0,0.0,114.56,0.0,0.0,3.0,1.0
641,109.95,0.0,9.95,0.0,0.0,115.7,0.0,0.0,3.0,1.0
642,109.95,0.0,9.95,0.0,0.0,115.33,0.0,0.0,3.0,1.0
643,109.95,0.0,9.95,0.0,0.0,115.99,0.0,0.0,3.0,1.0
644,109.95,0.0,9.95,0.0,0.0,115.34,0.0,0.0,3.0,1.0
645,109.95,0.0,9.95,0.0,0.0,114.86,0.0,0.0,3.0,1.0
646,109.95,0.0,9.95,0.0,0.0,115.03,0.0,0.0,3.0,1.0
647,109.95,0.0,9.95,0.0,0.0,115.11,0.0,0.0,3.0,1.0
648,9.62,1.0,-90.38,110.83,139.99,116.66,116.66,0.86,3.0,1.0
649,9.62,0.0,-90.38,110.83,139.99,117.05,116.66,0.86,3.0,1.0
650,9.62,0.0,-90.38,110.83,139.99,120.31,116.66,0.86,3.0,1.0
651,9.62,0.0,-90.38,110.83,139.99,119.54,116.66,0.86,3.0,1.0
652,9.62,0.0,-90.38,110.83,139.99,118.47,116.66,0.86,3.0,1.0
653,9.62,0.0,-90.38,110.83,139.99,116.6,116.66,0.86,3.0,1.0
654,9.62,0.0,-90.38,110.83,139.99,116.32,116.66,0.86,3.0,1.0
655,9.62,0.0,-90.38,110.83,139.99,116.36,116.66,0.86,3.0,1.0
656,9.62,0.0,-90.38,110.83,139.99,116.57,116.66,0.86,3.0,1.0
657,9.62,0.0,-90.38,110.83,139.99,115.36,116.66,0.86,3.0,1.0
658,9.62,0.0,-90.38,110.83,139.99,115.0,116.66,0.86,3.0,1.0
659,9.62,0.0,-90.38,110.83,139.99,112.74,116.66,0.86,3.0,1.0
660,9.62,0.0,-90.38,110.83,139.99,113.07,116.66,0.86,3.0,1.0
661,9.62,0.0,-90.38,110.83,139.99,114.13,116.66,0.86,3.0,1.0
662,9.62,0.0,-90.38,110.83,139.99,113.13,116.66,0.86,3.0,1.0
663,9.62,0.0,-90.38,110.83,139.99,112.48,116.66,0.86,3.0,1.0
664,9.62,0.0,-90.38,110.83,139.99,111.3,116.66,0.86,3.0,1.0
665,9.62,0.0,-90.38,110.83,139.99,111.38,116.66,0.86,3.0,1.0
666,9.62,0.0,-90.38,110.83,139.99,111.96,116.66,0.86,3.0,1.0
667,9.62,0.0,-90.38,110.83,139.99,111.94,116.66,0.86,3.0,1.0
668,9.62,0.0,-90.38,110.83,139.99,112.06,116.66,0.86,3.0,1.0
669,9.62,0.0,-90.38,110.83,139.99,111.1,116.66,0.86,3.0,1.0
670,9.62,0.0,-90.38,110.83,139.99,110.99,116.66,0.86,3.0,1.0
671,9.62,0.0,-90.38,110.83,139.99,112.26,116.66,0.86,3.0,1.0
672,9.62,0.0,-90.38,110.83,139.99,115.36,116.66,0.86,3.0,1.0
673,9.62,0.0,-90.38,110.83,139.99,115.89,116.66,0.86,3.0,1.0
674,9.62,0.0,-90.38,110.83,139.99,114.99,116.66,0.86,3.0,1.0
675,9.62,0.0,-90.38,110.83,139.99,115.89,116.66,0.86,3.0,1.0
676,9.62,0.0,-90.38,110.83,139.99,115.88,116.66,0.86,3.0,1.0
677,9.62,0.0,-90.38,110.83,139.99,116.02,116.66,0.86,3.0,1.0
678,9.62,0.0,-90.38,110.83,139.99,115.66,116.66,0.86,3.0,1.0
679,9.62,0.0,-90.38,110.83,139.99,115.31,116.66,0.86,3.0,1.0
680,9.62,0.0,-90.38,110.83,139.99,115.44,116.66,0.86,3.0,1.0
681,9.62,0.0,-90.38,110.83,139.99,115.96,116.66,0.86,3.0,1.0
682,9.62,0.0,-90.38,110.83,139.99,115.91,116.66,0.86,3.0,1.0
683,9.62,0.0,-90.38,110.83,139.99,115.1,116.66,0.86,3.0,1.0
684,9.62,0.0,-90.38,110.83,139.99,115.49,116.66,0.86,3.0,1.0
685,9.62,0.0,-90.38,110.83,139.99,115.21,116.66,0.86,3.0,1.0
686,9.62,0.0,-90.38,110.83,139.99,115.84,116.66,0.86,3.0,1.0
687,9.62,0.0,-90.38,110.83,139.99,115.65,116.66,0.86,3.0,1.0
688,9.62,0.0,-90.38,110.83,139.99,116.86,116.66,0.86,3.0,1.0
689,9.62,0.0,-90.38,110.83,139.99,116.3,116.66,0.86,3.0,1.0
690,9.62,0.0,-90.38,110.83,139.99,116.28,116.66,0.86,3.0,1.0
691,9.62,0.0,-90.38,110.83,139.99,116.16,116.66,0.86,3.0,1.0
692,9.62,0.0,-90.38,110.83,139.99,114.73,116.66,0.86,3.0,1.0
693,9.62,0.0,-90.38,110.83,139.99,114.62,116.66,0.86,3.0,1.0
694,9.62,0.0,-90.38,110.83,139.99,114.6,116.66,0.86,3.0,1.0
695,9.62,0.0,-90.38,110.83,139.99,114.87,116.66,0.86,3.0,1.0
696,9.62,0.0,-90.38,110.83,139.99,114.7,116.66,0.86,3.0,1.0
697,9.62,0.0,-90.38,110.83,139.99,114.2,116.66,0.86,3.0,1.0
698,9.62,0.0,-90.38,110.83,139.99,114.15,116.66,0.86,3.0,1.0
699,9.62,0.0,-90.38,110.83,139.99,113.91,116.66,0.86,3.0,1.0
700,9.62,0.0,-90.38,110.83,139.99,111.76,116.66,0.86,3.0,1.0
701,9.62,0.0,-90.38,110.83,139.99,112.8,116.66,0.86,3.0,1.0
702,9.62,0.0,-90.38,110.83,139.99,111.84,116.66,0.86,3.0,1.0
703,9.62,0.0,-90.38,110.83,139.99,113.38,116.66,0.86,3.0,1.0
704,9.62,0.0,-90.38,110.83,139.99,113.13,116.66,0.86,3.0,1.0
705,9.62,0.0,-90.38,110.83,139.99,113.25,116.66,0.86,3.0,1.0
706,9.62,0.0,-90.38,110.83,139.99,113.23,116.66,0.86,3.0,1.0
707,9.62,0.0,-90.38,110.83,139.99,113.57,116.66,0.86,3.0,1.0
708,9.62,0.0,-90.38,110.83,139.99,113.64,116.66,0.86,3.0,1.0
709,9.62,0.0,-90.38,110.83,139.99,113.4,116.66,0.86,3.0,1.0
710,9.62,0.0,-90.38,110.83,139.99,113.48,116.66,0.86,3.0,1.0
711,9.62,0.0,-90.38,110.83,139.99,113.4,116.66,0.86,3.0,1.0
712,9.62,0.0,-90.38,110.83,139.99,114.08,116.66,0.86,3.0,1.0
713,9.62,0.0,-90.38,110.83,139.99,115.24,116.66,0.86,3.0,1.0
714,9.62,0.0,-90.38,110.83,139.99,115.88,116.66,0.86,3.0,1.0
715,9.62,0.0,-90.38,110.83,139.99,116.36,116.66,0.86,3.0,1.0
716,9.62,0.0,-90.38,110.83,139.99,117.2,116.66,0.86,3.0,1.0
717,9.62,0.0,-90.38,110.83,139.99,118.08,116.66,0.86,3.0,1.0
718,9.62,0.0,-90.38,110.83,139.99,118.86,116.66,0.86,3.0,1.0
719,9.62,0.0,-90.38,110.83,139.99,119.66,116.66,0.86,3.0,1.0
720,9.62,0.0,-90.38,110.83,139.99,119.52,116.66,0.86,3.0,1.0
721,9.62,0.0,-90.38,110.83,139.99,121.7,116.66,0.86,3.0,1.0
722,9.62,0.0,-90.38,110.83,139.99,122.73,116.66,0.86,3.0,1.0
723,9.62,0.0,-90.38,110.83,139.99,122.4,116.66,0.86,3.0,1.0
724,9.62,0.0,-90.38,110.83,139.99,122.21,116.66,0.86,3.0,1.0
725,9.62,0.0,-90.38,110.83,139.99,123.86,116.66,0.86,3.0,1.0
726,9.62,0.0,-90.38,110.83,139.99,123.63,116.66,0.86,3.0,1.0
727,9.62,0.0,-90.38,110.83,139.99,123.79,116.66,0.86,3.0,1.0
728,9.62,0.0,-90.38,110.83,139.99,123.71,116.66,0.86,3.0,1.0
729,9.62,0.0,-90.38,110.83,139.99,123.83,116.66,0.86,3.0,1.0
730,9.62,0.0,-90.38,110.83,139.99,124.1,116.66,0.86,3.0,1.0
731,9.62,0.0,-90.38,110.83,139.99,125.95,116.66,0.86,3.0,1.0
732,9.62,0.0,-90.38,110.83,139.99,126.21,116.66,0.86,3.0,1.0
733,9.62,0.0,-90.38,110.83,139.99,126.68,116.66,0.86,3.0,1.0
734,9.62,0.0,-90.38,110.83,139.99,127.05,116.66,0.86,3.0,1.0
735,9.62,0.0,-90.38,110.83,139.99,128.96,116.66,0.86,3.0,1.0
736,9.62,0.0,-90.38,110.83,139.99,128.46,116.66,0.86,3.0,1.0
737,9.62,0.0,-90.38,110.83,139.99,128.06,116.66,0.86,3.0,1.0
738,9.62,0.0,-90.38,110.83,139.99,128.07,116.66,0.86,3.0,1.0
739,9.62,0.0,-90.38,110.83,139.99,127.25,116.66,0.86,3.0,1.0
740,9.62,0.0,-90.38,110.83,139.99,126.26,116.66,0.86,3.0,1.0
741,9.62,0.0,-90.38,110.83,139.99,125.9,116.66,0.86,3.0,1.0
742,9.62,0.0,-90.38,110.83,139.99,125.48,116.66,0.86,3.0,1.0
743,9.62,0.0,-90.38,110.83,139.99,125.8,116.66,0.86,3.0,1.0
744,9.62,0.0,-90.38,110.83,139.99,125.66,116.66,0.86,3.0,1.0
745,9.62,0.0,-90.38,110.83,139.99,124.92,116.66,0.86,3.0,1.0
746,9.62,0.0,-90.38,110.83,139.99,124.66,116.66,0.86,3.0,1.0
747,9.62,0.0,-90.38,110.83,139.99,124.55,116.66,0.86,3.0,1.0
748,9.62,0.0,-90.38,110.83,139.99,124.69,116.66,0.86,3.0,1.0
749,9.62,0.0,-90.38,110.83,139.99,124.68,116.66,0.86,3.0,1.0
750,9.62,0.0,-90.38,110.83,139.99,124.8,116.66,0.86,3.0,1.0
751,9.62,0.0,-90.38,110.83,139.99,125.05,116.66,0.86,3.0,1.0
752,9.62,0.0,-90.38,110.83,139.99,124.92,116.66,0.86,3.0,1.0
753,9.62,0.0,-90.38,110.83,139.99,124.34,116.66,0.86,3.0,1.0
754,9.62,0.0,-90.38,110.83,139.99,124.22,116.66,0.86,3.0,1.0
755,9.62,0.0,-90.38,110.83,139.99,125.4,116.66,0.86,3.0,1.0
756,9.62,0.0,-90.38,110.83,139.99,124.99,116.66,0.86,3.0,1.0
757,9.62,0.0,-90.38,110.83,139.99,125.72,116.66,0.86,3.0,1.0
758,9.62,0.0,-90.38,110.83,139.99,121.82,116.66,0.86,3.0,1.0
759,9.62,0.0,-90.38,110.83,139.99,121.37,116.66,0.86,3.0,1.0
760,9.62,0.0,-90.38,110.83,139.99,121.87,116.66,0.86,3.0,1.0
761,9.62,0.0,-90.38,110.83,139.99,121.76,116.66,0.86,3.0,1.0
762,9.62,0.0,-90.38,110.83,139.99,122.89,116.66,0.86,3.0,1.0
763,9.62,0.0,-90.38,110.83,139.99,123.43,116.66,0.86,3.0,1.0
764,9.62,0.0,-90.38,110.83,139.99,123.51,116.66,0.86,3.0,1.0
765,9.62,0.0,-90.38,110.83,139.99,123.74,116.66,0.86,3.0,1.0
766,9.62,0.0,-90.38,110.83,139.99,123.47,116.66,0.86,3.0,1.0
767,9.62,0.0,-90.38,110.83,139.99,123.34,116.66,0.86,3.0,1.0
768,9.62,0.0,-90.38,110.83,139.99,123.7,116.66,0.86,3.0,1.0
769,9.62,0.0,-90.38,110.83,139.99,123.33,116.66,0.86,3.0,1.0
770,9.62,0.0,-90.38,110.83,139.99,123.95,116.66,0.86,3.0,1.0
771,9.62,0.0,-90.38,110.83,139.99,123.51,116.66,0.86,3.0,1.0
772,9.62,0.0,-90.38,110.83,139.99,123.25,116.66,0.86,3.0,1.0
773,9.62,0.0,-90.38,110.83,139.99,123.21,116.66,0.86,3.0,1.0
774,9.62,0.0,-90.38,110.83,139.99,122.81,116.66,0.86,3.0,1.0
775,9.62,0.0,-90.38,110.83,139.99,123.2,116.66,0.86,3.0,1.0
776,9.62,0.0,-90.38,110.83,139.99,123.64,116.66,0.86,3.0,1.0
777,9.62,0.0,-90.38,110.83,139.99,126.99,116.66,0.86,3.0,1.0
778,9.62,0.0,-90.38,110.83,139.99,127.77,116.66,0.86,3.0,1.0
779,9.62,0.0,-90.38,110.83,139.99,126.67,116.66,0.86,3.0,1.0
780,9.62,0.0,-90.38,110.83,139.99,126.97,116.66,0.86,3.0,1.0
781,9.62,0.0,-90.38,110.83,139.99,127.0,116.66,0.86,3.0,1.0
782,9.62,0.0,-90.38,110.83,139.99,127.26,116.66,0.86,3.0,1.0
783,9.62,0.0,-90.38,110.83,139.99,127.52,116.66,0.86,3.0,1.0
784,9.62,0.0,-90.38,110.83,139.99,127.51,116.66,0.86,3.0,1.0
785,9.62,0.0,-90.38,110.83,139.99,127.53,116.66,0.86,3.0,1.0
786,9.62,0.0,-90.38,110.83,139.99,126.92,116.66,0.86,3.0,1.0
787,9.62,0.0,-90.38,110.83,139.99,127.11,116.66,0.86,3.0,1.0
788,9.62,0.0,-90.38,110.83,139.99,128.25,116.66,0.86,3.0,1.0
789,9.62,0.0,-90.38,110.83,139.99,128.78,116.66,0.86,3.0,1.0
790,9.62,0.0,-90.38,110.83,139.99,130.08,116.66,0.86,3.0,1.0
791,9.62,0.0,-90.38,110.83,139.99,130.36,116.66,0.86,3.0,1.0
792,9.62,0.0,-90.38,110.83,139.99,130.83,116.66,0.86,3.0,1.0
793,9.62,0.0,-90.38,110.83,139.99,130.75,116.66,0.86,3.0,1.0
794,9.62,0.0,-90.38,110.83,139.99,130.55,116.66,0.86,3.0,1.0
795,9.62,0.0,-90.38,110.83,139.99,131.53,116.66,0.86,3.0,1.0
796,9.62,0.0,-90.38,110.83,139.99,131.82,116.66,0.86,3.0,1.0
797,9.62,0.0,-90.38,110.83,139.99,132.02,116.66,0.86,3.0,1.0
798,9.62,0.0,-90.38,110.83,139.99,132.77,116.66,0.86,3.0,1.0
799,9.62,0.0,-90.38,110.83,139.99,133.04,116.66,0.86,3.0,1.0
800,9.62,0.0,-90.38,110.83,139.99,134.35,116.66,0.86,3.0,1.0
801,9.62,0.0,-90.38,110.83,139.99,134.07,116.66,0.86,3.0,1.0
802,9.62,0.0,-90.38,110.83,139.99,134.22,116.66,0.86,3.0,1.0
803,9.62,0.0,-90.38,110.83,139.99,134.91,116.66,0.86,3.0,1.0
804,9.62,0.0,-90.38,110.83,139.99,136.05,116.66,0.86,3.0,1.0
805,9.62,0.0,-90.38,110.83,139.99,136.43,116.66,0.86,3.0,1.0
806,9.62,0.0,-90.38,110.83,139.99,136.34,116.66,0.86,3.0,1.0
807,9.62,0.0,-90.38,110.83,139.99,135.01,116.66,0.86,3.0,1.0
808,9.62,0.0,-90.38,110.83,139.99,133.82,116.66,0.86,3.0,1.0
809,9.62,0.0,-90.38,110.83,139.99,132.64,116.66,0.86,3.0,1.0
810,9.62,0.0,-90.38,110.83,139.99,132.29,116.66,0.86,3.0,1.0
811,9.62,0.0,-90.38,110.83,139.99,132.9,116.66,0.86,3.0,1.0
812,9.62,0.0,-90.38,110.83,139.99,133.64,116.66,0.86,3.0,1.0
813,9.62,0.0,-90.38,110.83,139.99,132.52,116.66,0.86,3.0,1.0
814,9.62,0.0,-90.38,110.83,139.99,132.54,116.66,0.86,3.0,1.0
815,9.62,0.0,-90.38,110.83,139.99,131.55,116.66,0.86,3.0,1.0
816,9.62,0.0,-90.38,110.83,139.99,131.23,116.66,0.86,3.0,1.0
817,9.62,0.0,-90.38,110.83,139.99,132.23,116.66,0.86,3.0,1.0
818,9.62,0.0,-90.38,110.83,139.99,131.86,116.66,0.86,3.0,1.0
819,9.62,0.0,-90.38,110.83,139.99,132.6,116.66,0.86,3.0,1.0
820,9.62,0.0,-90.38,110.83,139.99,132.15,116.66,0.86,3.0,1.0
821,9.62,0.0,-90.38,110.83,139.99,134.46,116.66,0.86,3.0,1.0
822,9.62,0.0,-90.38,110.83,139.99,135.21,116.66,0.86,3.0,1.0
823,9.62,0.0,-90.38,110.83,139.99,136.57,116.66,0.86,3.0,1.0
824,9.62,0.0,-90.38,110.83,139.99,135.31,116.66,0.86,3.0,1.0
