,Date,signal,short_mavg,long_mavg
1840,2021-08-04,0.0,286.8039978027344,282.98099822998046
1841,2021-08-05,0.0,287.1079986572266,283.47999877929686
1842,2021-08-06,0.0,287.2220001220703,284.11949920654297
1843,2021-08-09,0.0,287.2970001220703,284.6489990234375
1844,2021-08-10,0.0,287.23399963378904,285.21299896240237
1845,2021-08-11,0.0,287.0559997558594,285.4559982299805
1846,2021-08-12,0.0,287.0950012207031,285.68749847412107
1847,2021-08-13,0.0,287.5260009765625,286.05799865722656
1848,2021-08-16,0.0,288.20900268554686,286.7709991455078
1849,2021-08-17,0.0,288.9060028076172,287.48899993896487
1850,2021-08-18,0.0,289.4880035400391,288.14600067138673
1851,2021-08-19,0.0,289.66900329589845,288.3885009765625
1852,2021-08-20,0.0,290.7900024414063,289.0060012817383
1853,2021-08-23,0.0,292.14000244140624,289.71850128173827
1854,2021-08-24,0.0,293.7620025634766,290.4980010986328
1855,2021-08-25,0.0,295.47100219726565,291.2635009765625
1856,2021-08-26,0.0,296.90700073242186,292.0010009765625
1857,2021-08-27,0.0,297.8579986572266,292.6919998168945
1858,2021-08-30,0.0,298.6509979248047,293.4300003051758
1859,2021-08-31,0.0,299.8539978027344,294.38000030517577
1860,2021-09-01,0.0,300.93699645996094,295.2125
1861,2021-09-02,0.0,302.2879974365234,295.97850036621094
1862,2021-09-03,0.0,302.4149963378906,296.6024993896484
1863,2021-09-07,0.0,302.1909973144531,297.1654998779297
1864,2021-09-08,0.0,301.6669982910156,297.7145004272461
1865,2021-09-09,0.0,301.3190002441406,298.39500122070314
1866,2021-09-10,0.0,301.06200256347654,298.98450164794923
1867,2021-09-13,0.0,300.9180023193359,299.38800048828125
1868,2021-09-14,0.0,300.7620025634766,299.7065002441406
1869,2021-09-15,0.0,300.6460021972656,300.25
1870,2021-09-16,-1.0,300.73500366210936,300.8360000610352
1871,2021-09-17,0.0,300.9320037841797,301.61000061035156
1872,2021-09-20,0.0,300.46600341796875,301.4404998779297
