,Date,signal,short_mavg,long_mavg,momentum,rsi,adx,+DI,-DI
874,2017-10-02,1.0,74.31599960327148,73.92499974568685,1.0400009155273438,49.40375074896704,20.287598179288665,17.1802886706526,18.181807494903943
875,2017-10-03,1.0,74.26199951171876,73.99833297729492,1.1199951171875,41.65205148833468,18.068187668574275,17.244010134932743,19.014627992289558
876,2017-10-04,1.0,74.1359992980957,74.05633290608723,0.5499954223632812,49.29582572744527,15.804877650677264,15.195720514863845,22.640085392966323
877,2017-10-05,1.0,74.14699935913086,74.13166631062826,1.279998779296875,55.140216903035366,14.492918686698397,25.723006676587584,19.025923089473473
878,2017-10-06,1.0,74.31499938964843,74.22933298746744,0.9599990844726562,56.66663437294884,12.035470349913036,21.338567776933402,19.685092348681223
879,2017-10-09,1.0,74.50299987792968,74.33299967447917,1.3000030517578125,56.735323100360915,9.362294763678237,25.453118940903803,19.464199289967866
880,2017-10-10,1.0,74.76900024414063,74.44199981689454,2.2400054931640625,61.61787666654849,10.180202989024844,27.721916932907348,14.824153354632589
881,2017-10-11,1.0,75.05,74.57899983723958,1.1399993896484375,71.20920799256098,12.33128602671064,29.240242199420923,15.547779389325326
882,2017-10-12,1.0,75.34499969482422,74.69499969482422,0.8199996948242188,73.7302935112724,15.483417548028134,35.75128441297814,12.953431711659006
883,2017-10-13,-1.0,75.70999908447266,74.81366628011068,1.6199951171875,92.9006289230312,20.50049968501917,43.54246139553216,5.25837192607086
884,2017-10-16,-1.0,75.98099899291992,74.90399958292643,1.089996337890625,93.12379713290444,25.338898897683844,45.03819794792499,5.534443672768728
885,2017-10-17,-1.0,76.2609992980957,75.04166641235352,1.1100006103515625,91.00870184995875,29.44905687084869,44.129573101280236,6.8826733158763265
886,2017-10-18,-1.0,76.61899948120117,75.17266642252604,1.1800003051757812,91.00870184995875,33.81903569959532,47.319601981127846,8.453693063614276
887,2017-10-19,-1.0,76.85399932861328,75.30233306884766,-0.01999664306640625,90.33013223643133,38.09610756001119,42.66390706263333,8.532860802746265
888,2017-10-20,-1.0,77.11899948120117,75.43533299763997,0.9000015258789062,91.83260332349516,42.90289941007889,46.88757204268788,8.233012326538367
889,2017-10-23,-1.0,77.4209991455078,75.5913330078125,1.5199966430664062,98.72057443198548,47.93295761739048,51.16749208788451,7.208196688297505
890,2017-10-24,-1.0,77.67799911499023,75.72933298746744,1.2300033569335938,98.60128045527298,52.311086096877844,52.609606998028134,5.532433732483426
891,2017-10-25,-1.0,77.89999923706054,75.85099970499674,1.0100021362304688,91.04915523635721,55.35463320963117,39.39392438132842,10.606116903351738
892,2017-10-26,-1.0,78.1709991455078,75.99099960327149,0.8799972534179688,91.31715941459582,59.42628416069655,42.452846032348994,10.272587320311095
893,2017-10-27,-1.0,78.84899978637695,76.30899963378906,5.3800048828125,96.41965366375149,64.37672885974885,63.29038573221679,6.015989434047098
894,2017-10-30,-1.0,79.47699966430665,76.59133275349934,4.799995422363281,96.4546700106606,67.54869904440758,60.10579857031624,8.6956814083286
895,2017-10-31,-1.0,80.16599960327149,76.89633280436198,5.779998779296875,88.58441046061071,70.91231374296267,57.770306842921926,7.263527155693099
896,2017-11-01,-1.0,80.76699981689453,77.1739995320638,4.480003356933594,87.59297718189924,72.72867451861116,53.2167051150567,8.577909010356525
